Main;Probabilite
1-1;0.066010
1-2;0.267350
1-3;0.267880
2-1;0.265260
2-2;0.066730
2-3;0.266280
3-3;0.266910
,,,272,0.297794
,,,273,0.282051
,,,274,0.273723
,,,275,0.287273
,,,276,0.300725
,,,277,0.285199
,,,278,0.244604
,,,279,0.247312
,,,280,0.235714
,,,281,0.220641
,,,282,0.294326
,,,283,0.229682
,,,284,0.267606
,,,285,0.249123
,,,286,0.241259
,,,287,0.292683
,,,288,0.225694
,,,289,0.266436
,,,290,0.272414
,,,291,0.281787
,,,292,0.256849
,,,293,0.255973
,,,294,0.312925
,,,295,0.261017
,,,296,0.297297
,,,297,0.272727
,,,298,0.238255
,,,299,0.284281
,,,300,0.240000
,,,301,0.292359
,,,302,0.284768
,,,303,0.290429
,,,304,0.263158
,,,305,0.262295
,,,306,0.238562
,,,307,0.296417
,,,308,0.292208
,,,309,0.242718
,,,310,0.241935
,,,311,0.257235
,,,312,0.240385
,,,313,0.246006
,,,314,0.264331
,,,315,0.257143
,,,316,0.259494
,,,317,0.331230
,,,318,0.270440
,,,319,0.300940
,,,320,0.240625
,,,321,0.280374
,,,322,0.282609
,,,323,0.263158
,,,324,0.271605
,,,325,0.246154
,,,326,0.279141
,,,327,0.284404
,,,328,0.253049
,,,329,0.291793
,,,330,0.281818
,,,331,0.253776
,,,332,0.240964
,,,333,0.294294
,,,334,0.227545
,,,335,0.280597
,,,336,0.238095
,,,337,0.305638
,,,338,0.272189
,,,339,0.283186
,,,340,0.255882
,,,341,0.249267
,,,342,0.280702
,,,343,0.268222
,,,344,0.267442
,,,345,0.295652
,,,346,0.265896
,,,347,0.198847
,,,348,0.261494
,,,349,0.255014
,,,350,0.285714
,,,351,0.219373
,,,352,0.284091
,,,353,0.269122
,,,354,0.279661
,,,355,0.267606
,,,356,0.244382
,,,357,0.285714
,,,358,0.259777
,,,359,0.278552
,,,360,0.300000
,,,361,0.268698
,,,362,0.265193
,,,363,0.272727
,,,364,0.304945
,,,365,0.246575
,,,366,0.273224
,,,367,0.280654
,,,368,0.263587
,,,369,0.295393
,,,370,0.270270
,,,371,0.293801
,,,372,0.225806
,,,373,0.270777
,,,374,0.283422
,,,375,0.269333
,,,376,0.263298
,,,377,0.241379
,,,378,0.275132
,,,379,0.261214
,,,380,0.278947
,,,381,0.278215
,,,382,0.256545
,,,383,0.232376
,,,384,0.226563
,,,385,0.251948
,,,386,0.264249
,,,387,0.227390
,,,388,0.273196
,,,389,0.239075
,,,390,0.261538
,,,391,0.319693
,,,392,0.247449
,,,393,0.262087
,,,394,0.286802
,,,395,0.237975
,,,396,0.275253
,,,397,0.261965
,,,398,0.263819
,,,399,0.265664
,,,400,0.262500
,,,401,0.261845
,,,402,0.273632
,,,403,0.235732
,,,404,0.287129
,,,405,0.269136
,,,406,0.283251
,,,407,0.272727
,,,408,0.242647
,,,409,0.281174
,,,410,0.297561
,,,411,0.243309
,,,412,0.279126
,,,413,0.285714
,,,414,0.256039
,,,415,0.255422
,,,416,0.264423
,,,417,0.263789
,,,418,0.282297
,,,419,0.274463
,,,420,0.278571
,,,421,0.242280
,,,422,0.267773
,,,423,0.255319
,,,424,0.280660
,,,425,0.280000
,,,426,0.298122
,,,427,0.288056
,,,428,0.247664
,,,429,0.275058
,,,430,0.246512
,,,431,0.262181
,,,432,0.293981
,,,433,0.260970
,,,434,0.267281
,,,435,0.273563
,,,436,0.261468
,,,437,0.251716
,,,438,0.235160
,,,439,0.291572
,,,440,0.256818
,,,441,0.310658
,,,442,0.269231
,,,443,0.282167
,,,444,0.304054
,,,445,0.296629
,,,446,0.237668
,,,447,0.239374
,,,448,0.256696
,,,449,0.247216
,,,450,0.231111
,,,451,0.299335
,,,452,0.303097
,,,453,0.273731
,,,454,0.257709
,,,455,0.254945
,,,456,0.219298
,,,457,0.280088
,,,458,0.255459
,,,459,0.276688
,,,460,0.271739
,,,461,0.284165
,,,462,0.316017
,,,463,0.259179
,,,464,0.265086
,,,465,0.258065
,,,466,0.287554
,,,467,0.256959
,,,468,0.275641
,,,469,0.289979
,,,470,0.242553
,,,471,0.222930
,,,472,0.281780
,,,473,0.281184
,,,474,0.270042
,,,475,0.265263
,,,476,0.273109
,,,477,0.266247
,,,478,0.284519
,,,479,0.252610
,,,480,0.262500
,,,481,0.266112
,,,482,0.263485
,,,483,0.271222
,,,484,0.208678
,,,485,0.263918
,,,486,0.238683
,,,487,0.287474
,,,488,0.250000
,,,489,0.278119
,,,490,0.259184
,,,491,0.270876
,,,492,0.245935
,,,493,0.273834
,,,494,0.279352
,,,495,0.278788
,,,496,0.272177
,,,497,0.311871
,,,498,0.275100
,,,499,0.292585
,,,500,0.272000
,,,501,0.261477
,,,502,0.239044
,,,503,0.280318
,,,504,0.251984
,,,505,0.249505
,,,506,0.274704
,,,507,0.266272
,,,508,0.246063
,,,509,0.261297
,,,510,0.247059
,,,511,0.225049
,,,512,0.240234
,,,513,0.286550
,,,514,0.258755
,,,515,0.256311
,,,516,0.271318
,,,517,0.286267
,,,518,0.268340
,,,519,0.281310
,,,520,0.280769
,,,521,0.272553
,,,522,0.273946
,,,523,0.300191
,,,524,0.248092
,,,525,0.280000
,,,526,0.230038
,,,527,0.275142
,,,528,0.265152
,,,529,0.253308
,,,530,0.267925
,,,531,0.276836
,,,532,0.287594
,,,533,0.273921
,,,534,0.284644
,,,535,0.282243
,,,536,0.264925
,,,537,0.262570
,,,538,0.275093
,,,539,0.274583
,,,540,0.262963
,,,541,0.279113
,,,542,0.276753
,,,543,0.296501
,,,544,0.237132
,,,545,0.277064
,,,546,0.254579
,,,547,0.243144
,,,548,0.253650
,,,549,0.269581
,,,550,0.267273
,,,551,0.281307
,,,552,0.307971
,,,553,0.280289
,,,554,0.296029
,,,555,0.277477
,,,556,0.258993
,,,557,0.269300
,,,558,0.295699
,,,559,0.254025
,,,560,0.285714
,,,561,0.258467
,,,562,0.238434
,,,563,0.303730
,,,564,0.244681
,,,565,0.238938
,,,566,0.273852
,,,567,0.280423
,,,568,0.308099
,,,569,0.237258
,,,570,0.266667
,,,571,0.260946
,,,572,0.255245
,,,573,0.296684
,,,574,0.303136
,,,575,0.246957
,,,576,0.263889
,,,577,0.246101
,,,578,0.238754
,,,579,0.260794
,,,580,0.277586
,,,581,0.280551
,,,582,0.281787
,,,583,0.295026
,,,584,0.279110
,,,585,0.266667
,,,586,0.249147
,,,587,0.258944
,,,588,0.272109
,,,589,0.264856
,,,590,0.283051
,,,591,0.272420
,,,592,0.273649
,,,593,0.274874
,,,594,0.269360
,,,595,0.263866
,,,596,0.239933
,,,597,0.256281
,,,598,0.267559
,,,599,0.273790
,,,600,0.291667
,,,601,0.257903
,,,602,0.303987
,,,603,0.280265
,,,604,0.256623
,,,605,0.262810
,,,606,0.295380
,,,607,0.253707
,,,608,0.277961
,,,609,0.274220
,,,610,0.259016
,,,611,0.256956
,,,612,0.250000
,,,613,0.277325
,,,614,0.255700
,,,615,0.261789
,,,616,0.262987
,,,617,0.260940
,,,618,0.289644
,,,619,0.252019
,,,620,0.293548
,,,621,0.219002
,,,622,0.236334
,,,623,0.279294
,,,624,0.278846
,,,625,0.272000
,,,626,0.223642
,,,627,0.264753
,,,628,0.269108
,,,629,0.260731
,,,630,0.274603
,,,631,0.264659
,,,632,0.302215
,,,633,0.236967
,,,634,0.233438
,,,635,0.251969
,,,636,0.227987
,,,637,0.274725
,,,638,0.253918
,,,639,0.269171
,,,640,0.250000
,,,641,0.252730
,,,642,0.250779
,,,643,0.269051
,,,644,0.245342
,,,645,0.293023
,,,646,0.250774
,,,647,0.258114
,,,648,0.257716
,,,649,0.272727
,,,650,0.264615
,,,651,0.271889
,,,652,0.239264
,,,653,0.283308
,,,654,0.262997
,,,655,0.273282
,,,656,0.275915
,,,657,0.261796
,,,658,0.285714
,,,659,0.276176
,,,660,0.274242
,,,661,0.267776
,,,662,0.312689
,,,663,0.251885
,,,664,0.265060
,,,665,0.255639
,,,666,0.231231
,,,667,0.253373
,,,668,0.318862
,,,669,0.289985
,,,670,0.264179
,,,671,0.253353
,,,672,0.238095
,,,673,0.292719
,,,674,0.250742
,,,675,0.256296
,,,676,0.282544
,,,677,0.251108
,,,678,0.241888
,,,679,0.265096
,,,680,0.254412
,,,681,0.251101
,,,682,0.253666
,,,683,0.250366
,,,684,0.261696
,,,685,0.275912
,,,686,0.253644
,,,687,0.266376
,,,688,0.281977
,,,689,0.256894
,,,690,0.266667
,,,691,0.261939
,,,692,0.261561
,,,693,0.268398
,,,694,0.278098
,,,695,0.230216
,,,696,0.261494
,,,697,0.243902
,,,698,0.295129
,,,699,0.283262
,,,700,0.257143
,,,701,0.253923
,,,702,0.240741
,,,703,0.266003
,,,704,0.292614
,,,705,0.270922
,,,706,0.271955
,,,707,0.253182
,,,708,0.286723
,,,709,0.262341
,,,710,0.288732
,,,711,0.236287
,,,712,0.273876
,,,713,0.263675
,,,714,0.264706
,,,715,0.251748
,,,716,0.263966
,,,717,0.262204
,,,718,0.250696
,,,719,0.275382
,,,720,0.283333
,,,721,0.299584
,,,722,0.263158
,,,723,0.271093
,,,724,0.273481
,,,725,0.277241
,,,726,0.254821
,,,727,0.276479
,,,728,0.276099
,,,729,0.249657
,,,730,0.282192
,,,731,0.272230
,,,732,0.260929
,,,733,0.251023
,,,734,0.264305
,,,735,0.255782
,,,736,0.278533
,,,737,0.276798
,,,738,0.272358
,,,739,0.297700
,,,740,0.285135
,,,741,0.256410
,,,742,0.276280
,,,743,0.236878
,,,744,0.266129
,,,745,0.268456
,,,746,0.270777
,,,747,0.273092
,,,748,0.270053
,,,749,0.249666
,,,750,0.264000
,,,751,0.266312
,,,752,0.248670
,,,753,0.266932
,,,754,0.271883
,,,755,0.278146
,,,756,0.298942
,,,757,0.301189
,,,758,0.270449
,,,759,0.288538
,,,760,0.273684
,,,761,0.279895
,,,762,0.279528
,,,763,0.271298
,,,764,0.278796
,,,765,0.256209
,,,766,0.258486
,,,767,0.279009
,,,768,0.253906
,,,769,0.257477
,,,770,0.283117
,,,771,0.281453
,,,772,0.288860
,,,773,0.265201
,,,774,0.289406
,,,775,0.291613
,,,776,0.280928
,,,777,0.261261
,,,778,0.241645
,,,779,0.296534
,,,780,0.225641
,,,781,0.248399
,,,782,0.281330
,,,783,0.264368
,,,784,0.269133
,,,785,0.273885
,,,786,0.251908
,,,787,0.255400
,,,788,0.239848
,,,789,0.259823
,,,790,0.278481
,,,791,0.284450
,,,792,0.303030
,,,793,0.258512
,,,794,0.240554
,,,795,0.286792
,,,796,0.277638
,,,797,0.292346
,,,798,0.263158
,,,799,0.257822
,,,800,0.260000
,,,801,0.288390
,,,802,0.269327
,,,803,0.252802
,,,804,0.273632
,,,805,0.243478
,,,806,0.249380
,,,807,0.271375
,,,808,0.278465
,,,809,0.280593
,,,810,0.266667
,,,811,0.279901
,,,812,0.279557
,,,813,0.263223
,,,814,0.244472
,,,815,0.261350
,,,816,0.253676
,,,817,0.258262
,,,818,0.282396
,,,819,0.266178
,,,820,0.271951
,,,821,0.269184
,,,822,0.266423
,,,823,0.260024
,,,824,0.269417
,,,825,0.249697
,,,826,0.255448
,,,827,0.252721
,,,828,0.236715
,,,829,0.252111
,,,830,0.268675
,,,831,0.273165
,,,832,0.282452
,,,833,0.242497
,,,834,0.268585
,,,835,0.273054
,,,836,0.275120
,,,837,0.236559
,,,838,0.288783
,,,839,0.259833
,,,840,0.260714
,,,841,0.291320
,,,842,0.264846
,,,843,0.288256
,,,844,0.272512
,,,845,0.274556
,,,846,0.244681
,,,847,0.288076
,,,848,0.259434
,,,849,0.287397
,,,850,0.258824
,,,851,0.271445
,,,852,0.252347
,,,853,0.261430
,,,854,0.261124
,,,855,0.265497
,,,856,0.297897
,,,857,0.254376
,,,858,0.241259
,,,859,0.250291
,,,860,0.306977
,,,861,0.269454
,,,862,0.262181
,,,863,0.241020
,,,864,0.271991
,,,865,0.269364
,,,866,0.254042
,,,867,0.261822
,,,868,0.291475
,,,869,0.243959
,,,870,0.259770
,,,871,0.267509
,,,872,0.270642
,,,873,0.290951
,,,874,0.268879
,,,875,0.238857
,,,876,0.256849
,,,877,0.278221
,,,878,0.263098
,,,879,0.266212
,,,880,0.230682
,,,881,0.257662
,,,882,0.275510
,,,883,0.236693
,,,884,0.289593
,,,885,0.247458
,,,886,0.251693
,,,887,0.298760
,,,888,0.274775
,,,889,0.272216
,,,890,0.269663
,,,891,0.288440
,,,892,0.269058
,,,893,0.244121
,,,894,0.252796
,,,895,0.242458
,,,896,0.270089
,,,897,0.258640
,,,898,0.267261
,,,899,0.256952
,,,900,0.257778
,,,901,0.261931
,,,902,0.286031
,,,903,0.267996
,,,904,0.257743
,,,905,0.267403
,,,906,0.284768
,,,907,0.256891
,,,908,0.237885
,,,909,0.272827
,,,910,0.264835
,,,911,0.287596
,,,912,0.258772
,,,913,0.315444
,,,914,0.271335
,,,915,0.264481
,,,916,0.257642
,,,917,0.264995
,,,918,0.285403
,,,919,0.261153
,,,920,0.271739
,,,921,0.259501
,,,922,0.266811
,,,923,0.254605
,,,924,0.275974
,,,925,0.262703
,,,926,0.251620
,,,927,0.270766
,,,928,0.276940
,,,929,0.274489
,,,930,0.280645
,,,931,0.234157
,,,932,0.271459
,,,933,0.256163
,,,934,0.255889
,,,935,0.265241
,,,936,0.277778
,,,937,0.276414
,,,938,0.267591
,,,939,0.280085
,,,940,0.282979
,,,941,0.259299
,,,942,0.254777
,,,943,0.230117
,,,944,0.260593
,,,945,0.253968
,,,946,0.274841
,,,947,0.273495
,,,948,0.252110
,,,949,0.272919
,,,950,0.268421
,,,951,0.271293
,,,952,0.304622
,,,953,0.267576
,,,954,0.266247
,,,955,0.271204
,,,956,0.290795
,,,957,0.270637
,,,958,0.272443
,,,959,0.256517
,,,960,0.259375
,,,961,0.262227
,,,962,0.283784
,,,963,0.256490
,,,964,0.263485
,,,965,0.268394
,,,966,0.277433
,,,967,0.263702
,,,968,0.287190
,,,969,0.257998
,,,970,0.253608
,,,971,0.272915
,,,972,0.291152
,,,973,0.245632
,,,974,0.267967
,,,975,0.258462
,,,976,0.256148
,,,977,0.271238
,,,978,0.241309
,,,979,0.256384
,,,980,0.279592
,,,981,0.266055
,,,982,0.249491
,,,983,0.256358
,,,984,0.264228
,,,985,0.265990
,,,986,0.258621
,,,987,0.258359
,,,988,0.261134
,,,989,0.260870
,,,990,0.268687
,,,991,0.271443
,,,992,0.269153
,,,993,0.299094
,,,994,0.266600
,,,995,0.250251
,,,996,0.264056
,,,997,0.266800
,,,998,0.241483
,,,999,0.267267
,,,1000,0.261000
,,,1001,0.268731
,,,1002,0.234531
,,,1003,0.261216
,,,1004,0.288845
,,,1005,0.288557
,,,1006,0.264414
,,,1007,0.272095
,,,1008,0.257937
,,,1009,0.244797
,,,1010,0.277228
,,,1011,0.260138
,,,1012,0.263834
,,,1013,0.268509
,,,1014,0.265286
,,,1015,0.285714
,,,1016,0.262795
,,,1017,0.249754
,,,1018,0.241650
,,,1019,0.262022
,,,1020,0.267647
,,,1021,0.258570
,,,1022,0.271037
,,,1023,0.248289
,,,1024,0.231445
,,,1025,0.271220
,,,1026,0.250487
,,,1027,0.281402
,,,1028,0.256809
,,,1029,0.307094
,,,1030,0.253398
,,,1031,0.261882
,,,1032,0.281008
,,,1033,0.285576
,,,1034,0.250484
,,,1035,0.257971
,,,1036,0.270270
,,,1037,0.253616
,,,1038,0.250482
,,,1039,0.271415
,,,1040,0.279808
,,,1041,0.276657
,,,1042,0.257198
,,,1043,0.257910
,,,1044,0.272989
,,,1045,0.265072
,,,1046,0.252390
,,,1047,0.254059
,,,1048,0.238550
,,,1049,0.231649
,,,1050,0.267619
,,,1051,0.290200
,,,1052,0.284221
,,,1053,0.267806
,,,1054,0.256167
,,,1055,0.283412
,,,1056,0.250947
,,,1057,0.266793
,,,1058,0.260870
,,,1059,0.266289
,,,1060,0.274528
,,,1061,0.265787
,,,1062,0.261770
,,,1063,0.267168
,,,1064,0.257519
,,,1065,0.246948
,,,1066,0.280488
,,,1067,0.268041
,,,1068,0.276217
,,,1069,0.277830
,,,1070,0.271028
,,,1071,0.275444
,,,1072,0.263060
,,,1073,0.260951
,,,1074,0.260708
,,,1075,0.262326
,,,1076,0.271375
,,,1077,0.283194
,,,1078,0.260668
,,,1079,0.273401
,,,1080,0.250000
,,,1081,0.261795
,,,1082,0.273567
,,,1083,0.278855
,,,1084,0.255535
,,,1085,0.264516
,,,1086,0.272560
,,,1087,0.264029
,,,1088,0.242647
,,,1089,0.278237
,,,1090,0.279817
,,,1091,0.247479
,,,1092,0.271978
,,,1093,0.265325
,,,1094,0.282450
,,,1095,0.265753
,,,1096,0.281022
,,,1097,0.273473
,,,1098,0.276867
,,,1099,0.238399
,,,1100,0.264545
,,,1101,0.256131
,,,1102,0.268603
,,,1103,0.253853
,,,1104,0.279891
,,,1105,0.272398
,,,1106,0.273056
,,,1107,0.247516
,,,1108,0.262635
,,,1109,0.269612
,,,1110,0.260360
,,,1111,0.274527
,,,1112,0.231115
,,,1113,0.271339
,,,1114,0.261221
,,,1115,0.272646
,,,1116,0.247312
,,,1117,0.265891
,,,1118,0.245975
,,,1119,0.269884
,,,1120,0.284821
,,,1121,0.283675
,,,1122,0.265597
,,,1123,0.256456
,,,1124,0.230427
,,,1125,0.272889
,,,1126,0.274423
,,,1127,0.259982
,,,1128,0.261525
,,,1129,0.258636
,,,1130,0.251327
,,,1131,0.282935
,,,1132,0.250883
,,,1133,0.271845
,,,1134,0.261023
,,,1135,0.251982
,,,1136,0.261444
,,,1137,0.270009
,,,1138,0.278559
,,,1139,0.269535
,,,1140,0.256140
,,,1141,0.277826
,,,1142,0.274081
,,,1143,0.267717
,,,1144,0.268357
,,,1145,0.269869
,,,1146,0.294066
,,,1147,0.266783
,,,1148,0.256098
,,,1149,0.271540
,,,1150,0.263478
,,,1151,0.267593
,,,1152,0.263021
,,,1153,0.287077
,,,1154,0.259965
,,,1155,0.272727
,,,1156,0.257785
,,,1157,0.278306
,,,1158,0.281520
,,,1159,0.274374
,,,1160,0.284483
,,,1161,0.267873
,,,1162,0.278830
,,,1163,0.293207
,,,1164,0.281787
,,,1165,0.262661
,,,1166,0.284734
,,,1167,0.257926
,,,1168,0.263699
,,,1169,0.265184
,,,1170,0.266667
,,,1171,0.263877
,,,1172,0.268771
,,,1173,0.274510
,,,1174,0.258092
,,,1175,0.281702
,,,1176,0.277211
,,,1177,0.266780
,,,1178,0.284380
,,,1179,0.244275
,,,1180,0.263559
,,,1181,0.287892
,,,1182,0.290186
,,,1183,0.278952
,,,1184,0.277027
,,,1185,0.270042
,,,1186,0.253794
,,,1187,0.250211
,,,1188,0.257576
,,,1189,0.275862
,,,1190,0.278992
,,,1191,0.244332
,,,1192,0.266779
,,,1193,0.269908
